ID,Title,Template,Date,Link,Categories
37584,2013 Realty Transfer Tax collection,document,2018-03-14 09:15:44,www.phila.gov/documents/2013-realty-transfer-tax-collection/,Department of Revenue
37359,A Data Snapshot of Reentry and Recidivism in Philadelphia,document,2018-03-12 11:44:17,www.phila.gov/documents/a-data-snapshot-of-reentry-and-recidivism-in-philadelphia/,Managing Director's Office;Office of Criminal Justice
36691,Tax and water appeal petition forms and instructions,document,2018-03-01 15:24:38,www.phila.gov/documents/tax-appeal-petition-form/,Office of Administrative Review;Tax Review Board
36669,Tax Review Board opinions 2017,document,2018-03-01 14:26:41,www.phila.gov/documents/tax-review-board-opinions-2017/,Board of Revision of Taxes
36650,Tax Review Board regulations,document,2018-03-01 14:01:21,www.phila.gov/documents/tax-review-board-regulations/,Office of Administrative Review;Tax Review Board
36541,Sample payment agreement letters,document,2018-03-01 12:45:42,www.phila.gov/documents/sample-payment-agreement-letters/,Department of Revenue
36579,Mayor Kenney’s Fiscal Year 19 Budget,document,2018-03-01 12:15:36,www.phila.gov/documents/mayor-kenneys-fiscal-year-19-budget/,Office of the Mayor
36438,Owner-occupied Payment Agreement (OOPA) regulations,document,2018-02-28 09:07:28,www.phila.gov/documents/owner-occupied-payment-agreement-oopa-regulations/,Department of Revenue
36199,Upcoming Complete Streets Projects,document,2018-02-23 10:42:56,www.phila.gov/documents/upcoming-complete-streets-projects/,"Office of Transportation, Infrastructure, and Sustainability"
36167,Community Umbrella Agency (CUA) map,document,2018-02-22 15:31:53,www.phila.gov/documents/community-umbrella-agency-map/,Department of Human Services
36076,2018 Wage Tax by industry,document,2018-02-22 09:56:49,www.phila.gov/documents/2018-wage-tax-by-industry/,Department of Revenue
35862,Community Survey on Education,document,2018-02-14 16:09:31,www.phila.gov/documents/community-education-survey-results/,Mayor's Office of Education
35888,Citizens Police Oversight Commission feedback forms,document,2018-02-14 14:25:09,www.phila.gov/documents/feedback-forms/,Citizens Police Oversight Commission
35774,Resources for adoptive parents,document,2018-02-12 16:34:09,www.phila.gov/documents/resources-for-adoptive-parents/,Department of Human Services
35541,Citizens Police Oversight Commission annual reports,document,2018-02-07 16:43:17,www.phila.gov/documents/citizens-police-oversight-commission-annual-reports/,Citizens Police Oversight Commission
35486,Citizens Police Oversight Commission meeting agendas and minutes,document,2018-02-07 15:05:11,www.phila.gov/documents/citizens-police-oversight-commission-meeting-agendas-and-minutes/,Citizens Police Oversight Commission
35294,Fueling Philadelphia's Talent Engine strategy materials,document,2018-02-05 13:41:32,www.phila.gov/documents/fueling-philadelphias-talent-engine-planning-and-strategy-documents/,Department of Commerce;Managing Director's Office
35269,Tax Review Board water petition,document,2018-02-05 11:26:09,www.phila.gov/documents/water-revenue-bureau-petition-for-appeal/,Office of Administrative Review;Philadelphia Water Department
35113,Greenworks Initiatives Updates,document,2018-02-01 13:30:13,www.phila.gov/documents/greenworks-initiatives-update/,Office of Sustainability
35103,Greenworks Review,document,2018-02-01 13:05:48,www.phila.gov/documents/greenworks-review/,Office of Sustainability
35106,Greenworks on the Ground: English,document,2018-02-01 13:05:38,www.phila.gov/documents/greenworks-on-the-ground/,Office of Sustainability
34641,Depository community reinvestment goals,document,2018-01-23 19:07:16,www.phila.gov/documents/depository-community-reinvestment-goals/,City Treasurer’s Office
34630,Restaurant Fire Safety Checklist,document,2018-01-23 15:40:12,www.phila.gov/documents/restaurant-fire-safety-checklist/,Philadelphia Fire Department
34001,Board of Education nomination form and job description,document,2018-01-16 10:05:28,www.phila.gov/documents/board-of-education-job-description/,Mayor's Office of Education;Office of the Mayor
33878,Real Estate Tax deferral application,document,2018-01-16 08:54:04,www.phila.gov/documents/real-estate-tax-deferral-application/,Department of Revenue
33692,Real Estate Tax deferral program notice,document,2018-01-11 10:00:06,www.phila.gov/documents/real-estate-tax-deferral-program-notice/,Department of Revenue
33255,2017 Philadelphia Workforce Diversity Profile Report,document,2018-01-08 09:54:34,www.phila.gov/documents/2017-philadelphia-workforce-diversity-profile-report/,"Office of Diversity, Equity and Inclusion;Office of the Mayor"
32966,Form 1099 submission instructions,document,2018-01-03 09:42:59,www.phila.gov/documents/1099-submission-instructions/,Department of Revenue
32913,Philadelphia Parks & Recreation job opportunities,document,2018-01-02 13:23:42,www.phila.gov/documents/philadelphia-parks-recreation-job-opportunities/,Philadelphia Parks &amp; Recreation
31972,Hurricane Maria resource guide,document,2017-12-22 16:07:55,www.phila.gov/documents/hurricane-maria-resource-guide/,Office of Emergency Management
31852,2017 Earnings Tax forms,document,2017-12-22 10:49:00,www.phila.gov/documents/2017-earnings-tax-forms/,Department of Revenue
31651,2017 Keystone Opportunity Zone forms,document,2017-12-20 15:57:26,www.phila.gov/documents/2017-keystone-opportunity-zone-forms/,Department of Revenue
31598,2018 Parking Tax form,document,2017-12-20 10:06:29,www.phila.gov/documents/2018-parking-tax-form/,Department of Revenue
31557,2018 Business tax return for trade show vendors,document,2017-12-19 15:09:18,www.phila.gov/documents/2018-business-tax-return-for-trade-show-vendors/,Department of Revenue
31451,2017 Liquor Tax reconciliation form,document,2017-12-18 12:12:31,www.phila.gov/documents/2017-liquor-tax-reconciliation-form/,Department of Revenue
31424,2017 School Income Tax forms,document,2017-12-18 11:49:27,www.phila.gov/documents/2017-school-income-tax-forms/,Department of Revenue
31386,2017 Business Income & Receipts Tax (BIRT) forms,document,2017-12-18 10:45:20,www.phila.gov/documents/2017-business-income-receipts-tax-birt-forms/,Department of Revenue
31401,2017 Net Profits Tax forms,document,2017-12-18 10:41:32,www.phila.gov/documents/2017-net-profits-tax-forms/,Department of Revenue
31411,2017 Wage Tax forms,document,2017-12-18 10:26:52,www.phila.gov/documents/2017-wage-tax-forms/,Department of Revenue
30816,Sustainable Jump Start Tax Credit application,document,2017-12-12 15:09:06,www.phila.gov/documents/sustainable-jump-start-tax-credit-application/,Department of Revenue
30597,Community Life Improvement Program (CLIP) Pamphlets,document,2017-12-08 14:55:38,www.phila.gov/documents/community-life-improvement-program-clip-pamphlet/,Community Life Improvement Program
30488,Greenworks on the Ground: Spanish (Español),document,2017-12-06 14:03:27,www.phila.gov/documents/greenworks-on-the-ground-spanish-espanol/,Office of Sustainability
30226,Payment agreement calculators,document,2017-12-01 11:39:43,www.phila.gov/documents/payment-agreement-calculators/,Department of Revenue
30199,"One City, One Future: Shared Prosperity 2017",document,2017-11-30 15:43:01,www.phila.gov/documents/one-city-one-future-shared-prosperity-2017/,Office of Community Empowerment and Opportunity
30113,Adaptive and inclusive recreation programs forms and flyers,document,2017-11-30 11:37:18,www.phila.gov/documents/adaptive-and-inclusive-recreation-programs-forms-and-flyers/,Philadelphia Parks &amp; Recreation
29404,Parks & Recreation history and archive finding aids,document,2017-11-16 11:58:16,www.phila.gov/documents/parks-recreation-history-and-archive-finding-aids/,Philadelphia Parks &amp; Recreation
29362,Tree-related forms and documents,document,2017-11-15 16:32:34,www.phila.gov/documents/trees/,Philadelphia Parks &amp; Recreation
29359,Philadelphia Parks & Recreation volunteer clearance policy,document,2017-11-15 16:29:18,www.phila.gov/documents/philadelphia-parks-recreation-volunteer-clearance-policy/,Philadelphia Parks &amp; Recreation
29352,Recycling and composting documents,document,2017-11-15 16:22:35,www.phila.gov/documents/recycling-and-composting-documents/,Philadelphia Parks &amp; Recreation
29329,Parks & Recreation permit applications,document,2017-11-15 15:52:57,www.phila.gov/documents/parks-recreation-permit-applications/,Philadelphia Parks &amp; Recreation
29299,Partner group forms,document,2017-11-15 14:55:13,www.phila.gov/documents/partner-group-forms/,Philadelphia Parks &amp; Recreation
29295,Activities registration forms,document,2017-11-15 14:48:53,www.phila.gov/documents/activities-registration-forms/,Philadelphia Parks &amp; Recreation
29236,Camp applications and guidelines,document,2017-11-15 13:29:32,www.phila.gov/documents/camps-registration-and-flyers/,Philadelphia Parks &amp; Recreation
29174,Powering Our Future: A Clean Energy Vision for Philadelphia,document,2017-11-14 10:24:28,www.phila.gov/documents/powering-our-future-a-clean-energy-vision-for-philadelphia/,Office of Sustainability
28768,2016 Owner Occupied Payment Agreement reports,document,2017-11-03 16:31:44,www.phila.gov/documents/2016-owner-occupied-payment-agreement-reports/,Department of Revenue
28673,Ensuring Quality Schools For Every Philadelphia Child,document,2017-11-02 08:46:28,www.phila.gov/documents/ensuring-quality-schools-for-every-philadelphia-child/,Office of the Mayor
28423,Philadelphia Juvenile Justice Service Center (PJJSC) resources,document,2017-10-27 10:12:36,www.phila.gov/documents/philadelphia-juvenile-justice-service-center-pjjsc-resources/,Department of Human Services
28416,Jump Start Philly regulations,document,2017-10-26 17:08:51,www.phila.gov/documents/jump-start-philly-regulations/,Department of Revenue
28384,Philadelphia Resident Survey Reports,document,2017-10-26 12:01:34,www.phila.gov/documents/philadelphia-resident-survey-report/,Mayor's Office of Public Engagement;Office of the Mayor
28103,Community Umbrella Agencies Scorecard,document,2017-10-19 06:30:24,www.phila.gov/documents/cua-scorecards/,Department of Human Services
27843,Homestead change or removal form,document,2017-10-10 17:46:56,www.phila.gov/documents/homestead-change-or-removal-form/,Department of Revenue
27519,Homestead affidavit,document,2017-10-02 11:14:23,www.phila.gov/documents/homestead-affdavit/,Department of Revenue
27369,Performance Management & Technology (PMT) application form,document,2017-09-27 11:52:06,www.phila.gov/documents/performance-management-technology-pmt-application-form/,Department of Human Services
27361,Narrative templates for Needs Based Plan and Budget (NBPB),document,2017-09-27 11:50:22,www.phila.gov/documents/narrative-templates-for-needs-based-plan-and-budget-nbpb/,Department of Human Services
27367,Child welfare data reports,document,2017-09-27 11:46:34,www.phila.gov/documents/community-oversight-board-data-report/,Department of Human Services
27356,Prison Rape Elimination Act (PREA) policies,document,2017-09-27 09:57:33,www.phila.gov/documents/prison-rape-elimination-act-prea-policies/,Department of Human Services
27352,Resources for foster parents,document,2017-09-27 09:49:39,www.phila.gov/documents/resources-for-foster-parents/,Department of Human Services
27348,Resources for parents,document,2017-09-27 09:46:09,www.phila.gov/documents/resources-for-parents/,Department of Human Services
27343,Municipal Energy Master Plan,document,2017-09-27 09:37:19,www.phila.gov/documents/municipal-energy-master-plan/,Municipal Energy Office;Office of Sustainability
27313,DHS annual reports,document,2017-09-26 16:12:35,www.phila.gov/documents/dhs-annual-reports/,Department of Human Services
27310,DHS press releases,document,2017-09-26 16:08:21,www.phila.gov/documents/dhs-press-releases/,Department of Human Services
27307,Prison Rape Elimination Act (PREA) reports,document,2017-09-26 16:05:42,www.phila.gov/documents/prison-rape-elimination-act-prea-reports/,Department of Human Services
26367,2017 Annual reports,document,2017-09-12 11:55:05,www.phila.gov/documents/2017-annual-reports/,Department of Revenue
26063,City files lawsuit against Attorney General Sessions,document,2017-09-06 10:27:34,www.phila.gov/documents/city-files-lawsuit-against-ag-sessions/,Office of the Mayor
26011,2017 Byrne JAG Application,document,2017-09-05 16:12:33,www.phila.gov/documents/2017-byrne-jag-application/,Office of the Mayor
25741,FY 2017 tax delinquency trend & action reports,document,2017-08-30 14:36:12,www.phila.gov/documents/tax-delinquency-trend-action-reports/,Department of Revenue
25592,FY 2018 School District monthly revenue collections,document,2017-08-24 11:54:47,www.phila.gov/documents/fy-2018-school-district-monthly-revenue-collections/,Department of Revenue
25590,FY 2018 City monthly revenue collections,document,2017-08-24 11:50:35,www.phila.gov/documents/fy-2018-city-monthly-revenue-collections/,Department of Revenue
25496,"Policy Regarding Removal, Relocation and Deaccession of Artwork",document,2017-08-17 21:05:14,www.phila.gov/documents/policy-regarding-removal-relocation-and-deaccession-of-artwork/,"Office of Arts, Culture and the Creative Economy"
25437,FY 2018 Taxes receivable reports,document,2017-08-15 15:50:52,www.phila.gov/documents/fy-2018-taxes-receivable-reports/,Department of Revenue
25403,City & FOP Sign Three Year Contract,document,2017-08-15 12:34:08,www.phila.gov/documents/city-fop-sign-three-year-contract/,Office of the Mayor
25272,Healthy Beverage Tax Credit application,document,2017-08-07 17:12:54,www.phila.gov/documents/healthy-beverage-tax-credit-application/,Department of Revenue
24641,2016 Tax Credit Reports,document,2017-07-11 10:01:18,www.phila.gov/documents/2016-tax-credit-reports/,Department of Revenue
24360,Best Value Guidelines,document,2017-06-28 15:46:53,www.phila.gov/documents/best-value-guidelines/,Office of the Chief Administrative Officer
24164,Wawa Welcome America 2017 Road Closures,document,2017-06-23 16:57:50,www.phila.gov/documents/wawa-welcome-america-2017-road-closures/,Office of Emergency Management
23981,Denied reserved parking for people with disabilities appeal documents,document,2017-06-21 14:04:59,www.phila.gov/documents/appeal-reserved-residential-parking-for-people-with-disabilities/,Office of Administrative Review
23976,Burglar alarm registration form,document,2017-06-21 13:54:30,www.phila.gov/documents/burglar-alarm-registration-form/,Office of Administrative Review
23756,Wage theft complaint,document,2017-06-15 17:07:47,www.phila.gov/documents/wage-theft-complaint/,Department of Labor;Office of Immigrant Affairs
23699,City of Philadelphia & Conrail Agreement,document,2017-06-15 09:47:46,www.phila.gov/documents/city-of-philadelphia-conrail-agreement/,Office of the Mayor
22858,Warning of risk of tax foreclosure,document,2017-06-01 10:07:27,www.phila.gov/documents/warning-of-risk-of-tax-foreclosure/,Department of Revenue
22711,2017 Realty Transfer Tax collection,document,2017-05-25 11:58:03,www.phila.gov/documents/2017-realty-transfer-tax-collection/,Department of Revenue
20995,Middleton Street Fire Reports,document,2017-04-17 14:56:19,www.phila.gov/documents/middleton-street-fire-reports/,Philadelphia Fire Department
20649,NFL Draft Road Closures,document,2017-04-06 17:01:42,www.phila.gov/documents/nfl-draft-road-closures/,Office of the Mayor
20254,Community School Plans and Priorities,document,2017-03-29 09:51:01,www.phila.gov/documents/community-school-plans/,Community Schools;Mayor's Office of Education
20153,Flyers for taxpayer assistance programs,document,2017-03-27 09:18:04,www.phila.gov/documents/flyers-for-taxpayer-assistance-programs/,Department of Revenue
19331,Mayor Kenney's Fiscal Year 18 Budget,document,2017-03-01 19:45:58,www.phila.gov/documents/mayor-kenneys-fiscal-year-18-budget/,Office of the Mayor
19087,Tax forms and applications for a new business,document,2017-02-24 09:14:41,www.phila.gov/documents/tax-forms-and-applications-for-a-new-business/,Department of Revenue
19013,Good Food Caterer Guide,document,2017-02-22 10:44:47,www.phila.gov/documents/good-food-caterer-guide/,Office of Sustainability
19011,Soil Safety and Urban Gardening Report,document,2017-02-22 10:43:44,www.phila.gov/documents/soil-safety-and-urban-gardening-report/,Office of Sustainability
19009,Philadelphia Food Policy Road Map,document,2017-02-22 10:42:34,www.phila.gov/documents/philadelphia-food-policy-road-map/,Office of Sustainability
18785,2017 Wage Tax by industry,document,2017-02-14 16:51:05,www.phila.gov/documents/2017-wage-tax-by-industry/,Department of Revenue
18355,Homestead Exemption application,document,2017-02-07 15:56:23,www.phila.gov/documents/homestead-exemption-application/,Department of Revenue;Office of Property Assessment
18313,Application for a Pennsylvania License to Carry Firearm,document,2017-02-03 14:26:37,www.phila.gov/documents/application-for-a-pennsylvania-license-to-carry-firearm/,Philadelphia Police Department
18230,2014 Owner Occupied Payment Agreement reports,document,2017-02-01 13:08:26,www.phila.gov/documents/2014-owner-occupied-payment-agreement-reports/,Department of Revenue
17972,2015 Owner Occupied Payment Agreement reports,document,2017-01-23 11:28:56,www.phila.gov/documents/owner-occupied-payment-agreement-reports/,Department of Revenue
17941,2016 Keystone Opportunity Zone forms,document,2017-01-20 15:40:15,www.phila.gov/documents/2016-keystone-opportunity-zone-forms/,Department of Revenue
17777,2015 Earned Income Tax Credit Report,document,2017-01-12 09:43:48,www.phila.gov/documents/2015-earned-income-tax-credit-report/,Department of Revenue
17774,2016 Earned Income Tax Credit Report,document,2017-01-12 09:41:10,www.phila.gov/documents/earned-income-tax-credit-reports/,Department of Revenue
17729,Family Emergency Plan,document,2017-01-10 16:42:32,www.phila.gov/documents/family-emergency-plan/,Office of Emergency Management
17576,2016 Liquor Tax reconciliation form,document,2017-01-03 17:35:27,www.phila.gov/documents/2016-liquor-tax-reconciliation-form/,Department of Revenue
17553,2016 Net Profits Tax forms,document,2017-01-03 10:36:28,www.phila.gov/documents/2016-net-profits-tax-forms/,Department of Revenue
17456,City of Philadelphia Workforce Profile Report,document,2016-12-29 09:10:03,www.phila.gov/documents/philadelphia-workforce-profile-report/,"Office of Diversity, Equity and Inclusion"
17425,2016 Business Income & Receipts Tax (BIRT) forms,document,2016-12-27 11:27:10,www.phila.gov/documents/2016-business-income-receipts-tax-birt-forms/,Department of Revenue
17398,Language Access Plans,document,2016-12-23 12:02:57,www.phila.gov/documents/language-access-plans/,Office of Immigrant Affairs;Office of the Mayor
17356,FY 2017 School District monthly revenue collections,document,2016-12-21 17:11:21,www.phila.gov/documents/fy-2017-school-district-monthly-revenue-collections/,Department of Revenue
17272,City’s plan to combat lead poisoning,document,2016-12-19 15:50:21,www.phila.gov/documents/citys-plan-to-combat-lead-poisoning/,Office of the Mayor
17285,2015 Tax Credit Reports,document,2016-12-19 14:51:38,www.phila.gov/documents/2015-tax-credit-reports/,Department of Revenue
17230,2016 Earnings Tax forms,document,2016-12-16 15:02:59,www.phila.gov/documents/2016-earnings-tax-forms/,Department of Revenue
17228,2016 School Income Tax forms,document,2016-12-16 14:59:57,www.phila.gov/documents/2016-school-income-tax-forms/,Department of Revenue
17218,2017 Parking Tax form,document,2016-12-16 11:35:53,www.phila.gov/documents/2017-parking-tax-form/,Department of Revenue
17215,2017 Business tax return for trade show vendors,document,2016-12-16 11:35:50,www.phila.gov/documents/2017-business-tax-return-for-trade-show-vendors/,Department of Revenue
17174,2016 Wage Tax forms,document,2016-12-15 16:29:14,www.phila.gov/documents/2016-wage-tax-forms/,Department of Revenue
15879,First Year Kenney Administration Report,document,2016-12-15 11:45:08,www.phila.gov/documents/first-year-kenney-administration-report/,Office of the Mayor
14320,Distressed Business Tax Credit forms,document,2016-12-15 10:12:05,www.phila.gov/documents/distressed-business-tax-credit-forms/,Department of Revenue
15678,Commercial Trash Fee (or Refuse) Exemption forms,document,2016-12-07 13:25:10,www.phila.gov/documents/refuse-exemption-forms/,Department of Revenue
15528,Philadelphia Beverage Tax due dates,document,2016-11-30 15:40:24,www.phila.gov/documents/philadelphia-beverage-tax-due-dates/,Department of Revenue
15383,Zika virus prevention resources,document,2016-11-22 14:07:28,www.phila.gov/documents/zika-prevention-resources/,Office of Emergency Management
15371,Business Income and Receipts Tax by sector,document,2016-11-22 11:06:43,www.phila.gov/documents/business-income-and-receipts-tax-by-sector/,Department of Revenue
3929,Job Creation Tax Credit Program Annual Reports,document,2016-11-22 10:41:25,www.phila.gov/documents/job-creation-tax-credit-program-annual-reports/,Department of Revenue
3738,Philadelphia tax rates since 1952,document,2016-11-22 10:35:53,www.phila.gov/documents/tax-rate-schedule/,Department of Revenue
15350,2016 Annual reports,document,2016-11-22 00:37:41,www.phila.gov/documents/2016-annual-reports/,Department of Revenue
15303,2015 Annual reports,document,2016-11-21 15:27:06,www.phila.gov/documents/2015-annual-reports/,Department of Revenue
15294,2014 Wage Tax by industry,document,2016-11-21 15:10:55,www.phila.gov/documents/2014-wage-tax-by-industry/,Department of Revenue
15249,Redacted technical rulings,document,2016-11-21 12:11:33,www.phila.gov/documents/redacted-technical-rulings/,Department of Revenue
3725,Application to open a Philadelphia tax account,document,2016-11-20 15:42:17,www.phila.gov/documents/business-tax-account-application/,Department of Revenue
15119,2015 Wage Tax by industry,document,2016-11-18 16:27:08,www.phila.gov/documents/2015-wage-tax-by-industry/,Department of Revenue
15106,2016 Wage Tax by industry,document,2016-11-18 16:04:15,www.phila.gov/documents/wage-tax-by-industry/,Department of Revenue
15099,2014 Realty Transfer Tax collection,document,2016-11-18 15:49:28,www.phila.gov/documents/2014-realty-transfer-tax-collection/,Department of Revenue
15090,2015 Realty Transfer Tax collection,document,2016-11-18 15:43:41,www.phila.gov/documents/2015-realty-transfer-tax-collection-2/,Department of Revenue
15083,2016 Realty Transfer Tax collection,document,2016-11-18 15:36:02,www.phila.gov/documents/2016-realty-transfer-tax-collection/,Department of Revenue
15073,FY 2017 Taxes receivable reports,document,2016-11-18 14:54:33,www.phila.gov/documents/fy-2017-taxes-receivable-reports/,Department of Revenue
14929,FY 2016 Taxes receivable reports,document,2016-11-14 22:16:00,www.phila.gov/documents/fy-2016-taxes-receivable-reports/,Department of Revenue
3888,FY 2015 School District monthly revenue collections,document,2016-11-14 22:04:33,www.phila.gov/documents/fy-2015-school-district-monthly-revenue-collections/,Department of Revenue
3867,FY 2015 City monthly revenue collections,document,2016-11-14 21:54:00,www.phila.gov/documents/fy-2015-city-monthly-revenue-collections/,Department of Revenue
14925,FY 2017 City monthly revenue collections,document,2016-11-14 21:46:31,www.phila.gov/documents/fy-2017-city-monthly-revenue-collections/,Department of Revenue
14851,Distressed Business Tax Credit application,document,2016-11-10 16:24:18,www.phila.gov/documents/distressed-business-tax-credit-application/,Department of Revenue
14682,Hazard Mitigation Plan (HMP),document,2016-11-07 11:45:48,www.phila.gov/documents/hazard-mitigation-plan/,Office of Emergency Management
14601,Greenworks: A Vision for a Sustainable Philadelphia,document,2016-11-02 13:07:37,www.phila.gov/documents/greenworks-a-vision-for-a-sustainable-philadelphia/,Office of Sustainability
14514,Commissioner's report on Philadelphia Beverage Tax public hearing,document,2016-11-01 12:57:26,www.phila.gov/documents/commissioners-report-on-philadelphia-beverage-tax-public-hearing/,Department of Revenue
3772,Philadelphia Re-Entry Employment Program (PREP) Tax Credit forms,document,2016-10-19 12:05:04,www.phila.gov/documents/philadelphia-re-entry-employment-program-prep-tax-credit-forms/,Department of Revenue
14048,Wage Tax refund form (salaried employees),document,2016-10-18 10:04:55,www.phila.gov/documents/wage-tax-refund-form-salaried-employees/,Department of Revenue
14046,Wage Tax refund form (commissioned employees),document,2016-10-14 16:35:38,www.phila.gov/documents/wage-tax-refund-form-commissioned-employees/,Department of Revenue
13825,Paper income-based Wage Tax refund petition,document,2016-10-13 13:07:54,www.phila.gov/documents/income-based-wage-tax-refund-petition/,Department of Revenue
17147,Electronic Funds Transfer (EFT-ACH) forms & instructions,document,2016-10-11 10:31:53,www.phila.gov/documents/electronic-funds-transfer-eft-ach-forms-instructions/,Department of Revenue
13007,Real Estate Tax regulations,document,2016-10-04 11:22:30,www.phila.gov/documents/real-estate-tax-regulations/,Department of Revenue
12980,Real Estate Transfer Tax certificates,document,2016-10-03 11:57:36,www.phila.gov/documents/real-estate-transfer-tax-certificate/,Department of Revenue
12976,Realty Transfer Tax regulations,document,2016-10-03 11:42:26,www.phila.gov/documents/realty-transfer-tax-regulations/,Department of Revenue
16948,Property tax credit application for active duty reservists,document,2016-09-30 15:12:12,www.phila.gov/documents/property-tax-credit-application-for-active-duty-reservists/,Department of Revenue
12725,Earnings Tax due dates,document,2016-09-26 12:15:23,www.phila.gov/documents/earnings-tax-due-dates/,Department of Revenue
3714,Earnings Tax account application form,document,2016-09-26 12:09:56,www.phila.gov/documents/earnings-tax-account-application-form/,Department of Revenue
3741,Community Development Corporation (CDC) Tax Credit forms,document,2016-09-26 11:25:43,www.phila.gov/documents/community-development-corporation-cdc-tax-credit-forms/,Department of Revenue
3764,Job Creation Tax Credit forms,document,2016-09-25 18:51:22,www.phila.gov/documents/job-creation-tax-credit-forms/,Department of Revenue
12372,School Income Tax regulations,document,2016-09-19 14:03:05,www.phila.gov/documents/school-income-tax-regulations/,Department of Revenue
3769,Life Partner & Transgender Care Health Benefits Tax Credit forms,document,2016-09-16 14:27:03,www.phila.gov/documents/life-partner-transgender-care-health-benefits-tax-credit-forms/,Department of Revenue
3747,Veterans Employment Tax Credit forms,document,2016-09-16 14:25:34,www.phila.gov/documents/veterans-employment-tax-credit/,Department of Revenue
3758,Green Roof Tax Credit forms,document,2016-09-16 14:21:39,www.phila.gov/documents/green-roof-tax-credit-forms/,Department of Revenue
3586,Longtime Owner Occupants Program (LOOP) forms,document,2016-09-12 12:59:27,www.phila.gov/documents/longtime-owner-occupants-program-loop-forms/,Department of Revenue
12181,Philadelphia Beverage Tax regulations,document,2016-09-09 18:18:52,www.phila.gov/documents/philadelphia-beverage-tax-regulations/,Department of Revenue
11932,Income tax regulations,document,2016-08-31 13:19:43,www.phila.gov/documents/income-tax-regulations/,Department of Revenue
11929,Vehicle Rental Tax regulations,document,2016-08-31 11:48:33,www.phila.gov/documents/vehicle-rental-tax-regulations/,Department of Revenue
11925,Use and Occupancy Tax regulations,document,2016-08-31 11:22:27,www.phila.gov/documents/use-occupancy-tax-regulations/,Department of Revenue
11917,Tobacco Tax regulations,document,2016-08-31 09:24:15,www.phila.gov/documents/tobacco-tax-regulations/,Department of Revenue
11914,Parking Tax Regulations,document,2016-08-30 21:36:40,www.phila.gov/documents/parking-tax-regulations/,Department of Revenue
11890,Liquor Tax regulations,document,2016-08-30 17:25:50,www.phila.gov/documents/liquor-tax-regulations/,Department of Revenue
11887,Wage Tax due dates,document,2016-08-30 16:51:50,www.phila.gov/documents/wage-tax-due-dates/,Department of Revenue
11856,Use and Occupancy Tax due dates,document,2016-08-29 10:33:57,www.phila.gov/documents/use-occupancy-tax-due-dates/,Department of Revenue
11841,Philadelphia Beverage Tax legislation,document,2016-08-28 22:19:19,www.phila.gov/documents/philadelphia-beverage-tax-legislation/,Department of Revenue
11838,Liquor Tax due dates,document,2016-08-28 22:08:19,www.phila.gov/documents/liquor-tax-due-dates/,Department of Revenue
3728,Amusement Tax exemption form,document,2016-08-28 22:02:26,www.phila.gov/documents/amusement-tax-exemption-form/,Department of Revenue
11834,Due Dates for miscellaneous taxes,document,2016-08-28 21:52:28,www.phila.gov/documents/due-dates-for-miscellaneous-taxes/,Department of Revenue
3609,Change form: Update or close a tax account,document,2016-08-28 21:35:47,www.phila.gov/documents/tax-account-change-form/,Department of Revenue
10799,Media Documents for the Democratic National Convention (DNC),document,2016-07-22 11:30:26,www.phila.gov/documents/dnc-media-packet/,Office of the Mayor
9610,Family Health Information Form,document,2016-06-09 17:35:55,www.phila.gov/documents/family-health-information-form/,Office of Emergency Management
3766,Sustainable Business Tax Credit forms,document,2016-05-26 14:03:02,www.phila.gov/documents/sustainable-business-tax-credit/,Office of Sustainability
9280,Philadelphia2035 Citywide Vision Document,document,2016-05-26 12:26:46,www.phila.gov/documents/philadelphia2035-citywide-vision-document/,Office of Sustainability
9275,Philadelphia Trail Development Plan,document,2016-05-26 09:58:56,www.phila.gov/documents/philadelphia-trail-development-plan/,Office of Sustainability
9270,"Green City, Clean Waters Report",document,2016-05-26 09:50:49,www.phila.gov/documents/green-city-clean-waters-report/,Office of Sustainability
9210,Green2015: An Action Plan for the First 500 Acres,document,2016-05-25 12:20:58,www.phila.gov/documents/green2015-an-action-plan-for-the-first-500-acres/,Office of Sustainability
9178,Energy Efficiency in Residential Buildings,document,2016-05-23 14:17:30,www.phila.gov/documents/energy-efficiency-in-residential-buildings/,Office of Sustainability
8824,EnergyWorks Residential Program Evaluation,document,2016-05-09 12:33:53,www.phila.gov/documents/energyworks-residential-program-evaluation/,Office of Sustainability
8822,Quadplex Energy Savings Case Study,document,2016-05-09 12:24:02,www.phila.gov/documents/quadplex-energy-savings-case-study/,Office of Sustainability
8773,Food Policy Advisory Council annual reports,document,2016-05-05 16:44:19,www.phila.gov/documents/food-policy-advisory-council-annual-reports/,Office of Sustainability
8768,Land Bank Strategic Plan,document,2016-05-05 16:17:36,www.phila.gov/documents/land-bank-strategic-plan/,Office of Sustainability
8766,Useful Climate Science Report,document,2016-05-05 15:45:19,www.phila.gov/documents/useful-climate-science-report/,Office of Sustainability
8740,Green Streets Design Manual,document,2016-05-04 17:33:26,www.phila.gov/documents/green-streets-design-manual/,Office of Sustainability
8737,The Clean Economy in the Philadelphia Region,document,2016-05-04 17:14:17,www.phila.gov/documents/clean-economy-in-the-philadelphia-region/,Office of Sustainability
